Order ID,Order Date,Customer ID,Country,Region,Category,Sub-Category,Sales,Quantity,Profit,lat,lon
ORD-04453,2024-02-25,CUS-0101,United Kingdom,Europe,Fashion,Shoes,378.9,5,67.72,55.38,-3.44
ORD-04454,2024-11-28,CUS-0039,Brazil,LATAM,Groceries,Snacks,102.4,5,11.81,-14.24,-51.93
ORD-04455,2025-01-25,CUS-0176,Nigeria,Africa,Groceries,Snacks,9.24,1,2.15,9.08,8.68
ORD-04456,2024-07-25,CUS-0077,Singapore,APAC,Groceries,Snacks,54.18,3,18.94,1.35,103.82
ORD-04457,2024-10-27,CUS-0171,Germany,Europe,Fashion,Accessories,117.33,3,18.14,51.17,10.45
ORD-04458,2023-01-31,CUS-0314,Germany,Europe,Home & Furniture,Table,170.61,1,38.72,51.17,10.45
ORD-04459,2024-05-08,CUS-0393,United States,North America,Electronics,Headphone,1164.33,3,316.47,37.09,-95.71
ORD-04460,2023-10-08,CUS-0223,India,APAC,Fashion,Bag,60.03,1,-1.06,20.59,78.96
ORD-04461,2024-09-10,CUS-0054,Singapore,APAC,Fashion,Shoes,204.3,3,11.36,1.35,103.82
ORD-04462,2024-02-02,CUS-0074,Singapore,APAC,Home & Furniture,Table,192.62,2,3.55,1.35,103.82
ORD-04463,2024-07-30,CUS-0258,Mexico,LATAM,Home & Furniture,Table,541.8,3,72.84,23.63,-102.55
ORD-04464,2024-01-04,CUS-0022,Singapore,APAC,Fashion,Accessories,194.82,3,12.96,1.35,103.82
ORD-04465,2024-01-09,CUS-0295,United Kingdom,Europe,Home & Furniture,Chair,666.36,4,102.68,55.38,-3.44
ORD-04466,2024-04-21,CUS-0383,Vietnam,APAC,Electronics,Phone,1718.55,5,111.49,14.06,108.28
ORD-04467,2023-11-13,CUS-0079,Canada,North America,Fashion,Shoes,213.35,5,4.13,56.13,-106.35
ORD-04468,2023-01-24,CUS-0364,Canada,North America,Home & Furniture,Lamp,126.45,1,0.99,56.13,-106.35
ORD-04469,2023-11-10,CUS-0037,Mexico,LATAM,Home & Furniture,Lamp,512.84,4,12.61,23.63,-102.55
ORD-04470,2025-02-25,CUS-0183,Brazil,LATAM,Fashion,Bag,175.2,4,-8.2,-14.24,-51.93
ORD-04471,2024-01-23,CUS-0342,Canada,North America,Electronics,Camera,2044.88,4,670.12,56.13,-106.35
ORD-04472,2023-11-30,CUS-0124,Vietnam,APAC,Groceries,Fresh Produce,36.05,5,7.6,14.06,108.28
ORD-04473,2023-12-15,CUS-0037,Mexico,LATAM,Home & Furniture,Storage,210.3,3,32.22,23.63,-102.55
ORD-04474,2025-02-27,CUS-0058,Singapore,APAC,Fashion,Shirt,118.6,2,-6.23,1.35,103.82
ORD-04475,2024-09-20,CUS-0305,India,APAC,Groceries,Snacks,24.54,2,2.23,20.59,78.96
ORD-04476,2024-09-29,CUS-0127,Brazil,LATAM,Fashion,Shirt,117.48,2,-4.08,-14.24,-51.93
ORD-04477,2023-08-16,CUS-0145,Canada,North America,Home & Furniture,Table,1039.25,5,-57.76,56.13,-106.35
ORD-04478,2023-05-24,CUS-0100,Brazil,LATAM,Groceries,Fresh Produce,41.04,4,1.49,-14.24,-51.93
ORD-04479,2024-02-23,CUS-0390,Japan,APAC,Fashion,Shoes,204.15,5,67.18,36.2,138.25
ORD-04480,2024-04-10,CUS-0050,Germany,Europe,Electronics,Camera,733.36,2,94.13,51.17,10.45
ORD-04481,2023-03-21,CUS-0328,Vietnam,APAC,Electronics,Camera,2609.85,5,470.67,14.06,108.28
ORD-04482,2024-10-01,CUS-0300,Japan,APAC,Home & Furniture,Table,158.57,1,3.63,36.2,138.25
ORD-04483,2025-06-10,CUS-0193,Mexico,LATAM,Electronics,Laptop,2345.04,4,522.35,23.63,-102.55
ORD-04484,2025-03-31,CUS-0217,South Africa,Africa,Home & Furniture,Table,444.96,2,146.34,-30.56,22.94
ORD-04485,2023-02-13,CUS-0276,South Africa,Africa,Electronics,Laptop,711.26,2,122.29,-30.56,22.94
ORD-04486,2023-06-26,CUS-0154,Brazil,LATAM,Groceries,Beverage,81.2,5,3.09,-14.24,-51.93
ORD-04487,2024-06-05,CUS-0325,France,Europe,Home & Furniture,Lamp,240.45,3,5.05,46.23,2.21
ORD-04488,2025-02-16,CUS-0343,Japan,APAC,Home & Furniture,Lamp,760.9,5,234.67,36.2,138.25
ORD-04489,2023-12-19,CUS-0133,United Kingdom,Europe,Home & Furniture,Table,674.82,3,167.64,55.38,-3.44
ORD-04490,2025-04-13,CUS-0138,Germany,Europe,Groceries,Fresh Produce,58.28,4,14.98,51.17,10.45
ORD-04491,2023-10-23,CUS-0116,France,Europe,Electronics,Headphone,1083.09,3,76.93,46.23,2.21
ORD-04492,2025-06-14,CUS-0360,Japan,APAC,Electronics,Headphone,729.9,5,-2.62,36.2,138.25
ORD-04493,2024-01-03,CUS-0027,South Africa,Africa,Fashion,Accessories,99.56,4,-6.16,-30.56,22.94
ORD-04494,2025-06-27,CUS-0246,Vietnam,APAC,Home & Furniture,Storage,396.1,5,40.76,14.06,108.28
ORD-04495,2023-05-23,CUS-0205,Nigeria,Africa,Fashion,Shirt,61.62,1,13.24,9.08,8.68
ORD-04496,2025-02-11,CUS-0172,Nigeria,Africa,Electronics,Camera,441.74,2,92.5,9.08,8.68
ORD-04497,2024-02-04,CUS-0344,Nigeria,Africa,Home & Furniture,Lamp,714.06,3,175.9,9.08,8.68
ORD-04498,2024-06-04,CUS-0007,United States,North America,Fashion,Bag,256.76,4,72.34,37.09,-95.71
ORD-04499,2024-01-29,CUS-0201,United Kingdom,Europe,Groceries,Dairy,35.62,2,-3.39,55.38,-3.44
ORD-04500,2023-09-07,CUS-0266,Canada,North America,Home & Furniture,Storage,131.25,1,4.57,56.13,-106.35
ORD-04501,2024-08-14,CUS-0323,France,Europe,Electronics,Phone,1335.33,3,294.41,46.23,2.21
ORD-04502,2024-02-29,CUS-0151,Japan,APAC,Electronics,Camera,681.11,1,95.14,36.2,138.25
ORD-04503,2024-10-07,CUS-0092,South Africa,Africa,Home & Furniture,Lamp,1053.4,5,292.4,-30.56,22.94
ORD-04504,2024-01-08,CUS-0312,United States,North America,Home & Furniture,Lamp,798.6,5,105.66,37.09,-95.71
ORD-04505,2025-08-18,CUS-0261,France,Europe,Electronics,Camera,365.25,1,78.04,46.23,2.21
ORD-04506,2025-02-26,CUS-0331,Canada,North America,Home & Furniture,Lamp,62.95,1,-4.45,56.13,-106.35
ORD-04507,2023-07-18,CUS-0205,Nigeria,Africa,Fashion,Bag,84.66,1,10.95,9.08,8.68
ORD-04508,2024-03-19,CUS-0377,United States,North America,Groceries,Beverage,44.82,3,1.89,37.09,-95.71
ORD-04509,2024-10-05,CUS-0253,Germany,Europe,Electronics,Camera,1948.3,5,-155.84,51.17,10.45
ORD-04510,2023-12-02,CUS-0040,South Africa,Africa,Home & Furniture,Storage,692.35,5,140.15,-30.56,22.94
ORD-04511,2023-05-26,CUS-0292,Vietnam,APAC,Home & Furniture,Lamp,1124.8,5,363.56,14.06,108.28
ORD-04512,2024-02-29,CUS-0127,Brazil,LATAM,Home & Furniture,Storage,494.43,3,-13.17,-14.24,-51.93
ORD-04513,2023-06-22,CUS-0221,France,Europe,Fashion,Shoes,205.2,3,46.95,46.23,2.21
ORD-04514,2024-10-27,CUS-0364,Canada,North America,Electronics,Phone,263.02,1,8.44,56.13,-106.35
ORD-04515,2023-05-14,CUS-0050,Germany,Europe,Home & Furniture,Chair,167.56,1,-9.17,51.17,10.45
ORD-04516,2023-03-17,CUS-0367,Japan,APAC,Home & Furniture,Storage,289.6,1,29.0,36.2,138.25
ORD-04517,2023-09-13,CUS-0094,France,Europe,Electronics,Headphone,655.16,2,-24.57,46.23,2.21
ORD-04518,2023-11-15,CUS-0394,France,Europe,Fashion,Accessories,18.89,1,5.63,46.23,2.21
ORD-04519,2024-10-10,CUS-0057,South Africa,Africa,Groceries,Beverage,26.94,2,-1.69,-30.56,22.94
ORD-04520,2023-10-09,CUS-0183,Brazil,LATAM,Fashion,Shoes,60.7,2,15.34,-14.24,-51.93
ORD-04521,2024-06-19,CUS-0346,India,APAC,Home & Furniture,Lamp,190.29,1,39.01,20.59,78.96
ORD-04522,2023-03-16,CUS-0164,Germany,Europe,Groceries,Fresh Produce,30.03,1,3.34,51.17,10.45
ORD-04523,2024-10-04,CUS-0005,France,Europe,Groceries,Beverage,73.0,4,7.93,46.23,2.21
ORD-04524,2024-11-28,CUS-0299,Brazil,LATAM,Electronics,Headphone,1294.56,3,-120.02,-14.24,-51.93
ORD-04525,2024-11-22,CUS-0254,India,APAC,Fashion,Bag,175.44,2,29.19,20.59,78.96
ORD-04526,2023-02-09,CUS-0047,Japan,APAC,Fashion,Accessories,261.95,5,26.99,36.2,138.25
ORD-04527,2025-03-31,CUS-0251,Brazil,LATAM,Home & Furniture,Chair,265.88,2,40.68,-14.24,-51.93
ORD-04528,2023-08-24,CUS-0308,Singapore,APAC,Home & Furniture,Storage,592.71,3,58.9,1.35,103.82
ORD-04529,2023-09-10,CUS-0010,Japan,APAC,Fashion,Bag,198.09,3,3.66,36.2,138.25
ORD-04530,2023-06-03,CUS-0270,South Africa,Africa,Electronics,Camera,1083.75,3,45.98,-30.56,22.94
ORD-04531,2025-04-12,CUS-0327,Mexico,LATAM,Fashion,Bag,115.1,2,-5.59,23.63,-102.55
ORD-04532,2025-01-14,CUS-0029,Vietnam,APAC,Groceries,Fresh Produce,58.08,3,14.08,14.06,108.28
ORD-04533,2025-02-23,CUS-0130,United Kingdom,Europe,Home & Furniture,Table,413.79,3,100.37,55.38,-3.44
ORD-04534,2023-03-18,CUS-0344,Nigeria,Africa,Home & Furniture,Table,460.68,3,-26.98,9.08,8.68
ORD-04535,2024-10-05,CUS-0235,France,Europe,Fashion,Shirt,111.72,4,12.87,46.23,2.21
ORD-04536,2023-09-03,CUS-0335,United Kingdom,Europe,Groceries,Fresh Produce,32.64,3,10.61,55.38,-3.44
ORD-04537,2024-02-06,CUS-0233,United States,North America,Groceries,Dairy,25.6,4,-2.09,37.09,-95.71
ORD-04538,2025-04-04,CUS-0399,South Africa,Africa,Groceries,Fresh Produce,77.72,4,-4.84,-30.56,22.94
ORD-04539,2023-12-25,CUS-0284,Germany,Europe,Home & Furniture,Table,398.4,5,56.36,51.17,10.45
ORD-04540,2024-03-05,CUS-0261,France,Europe,Fashion,Bag,156.56,4,34.63,46.23,2.21
ORD-04541,2025-01-16,CUS-0298,Germany,Europe,Electronics,Phone,2160.1,5,37.74,51.17,10.45
ORD-04542,2025-03-01,CUS-0348,India,APAC,Electronics,Laptop,546.14,1,14.19,20.59,78.96
ORD-04543,2023-09-18,CUS-0059,Brazil,LATAM,Home & Furniture,Lamp,1082.15,5,208.06,-14.24,-51.93
ORD-04544,2025-04-22,CUS-0364,Canada,North America,Electronics,Camera,1385.76,4,459.69,56.13,-106.35
ORD-04545,2024-06-22,CUS-0202,Mexico,LATAM,Electronics,Headphone,1703.58,3,578.24,23.63,-102.55
ORD-04546,2023-04-15,CUS-0019,Japan,APAC,Fashion,Shoes,245.65,5,2.45,36.2,138.25
ORD-04547,2025-01-08,CUS-0099,France,Europe,Fashion,Bag,112.34,2,30.16,46.23,2.21
ORD-04548,2024-07-02,CUS-0356,Vietnam,APAC,Electronics,Laptop,109.05,1,9.02,14.06,108.28
ORD-04549,2023-02-13,CUS-0048,United States,North America,Groceries,Beverage,48.32,4,9.91,37.09,-95.71
ORD-04550,2024-10-30,CUS-0005,France,Europe,Groceries,Snacks,40.12,4,4.95,46.23,2.21
ORD-04551,2024-06-02,CUS-0130,United Kingdom,Europe,Fashion,Shirt,271.12,4,58.01,55.38,-3.44
ORD-04552,2025-05-25,CUS-0095,United States,North America,Electronics,Laptop,1716.9,5,246.47,37.09,-95.71
ORD-04553,2023-11-14,CUS-0105,Nigeria,Africa,Home & Furniture,Chair,1255.0,5,425.92,9.08,8.68
ORD-04554,2024-12-12,CUS-0334,Japan,APAC,Home & Furniture,Storage,329.49,3,44.61,36.2,138.25
ORD-04555,2023-04-11,CUS-0139,Germany,Europe,Fashion,Shirt,44.25,5,1.5,51.17,10.45
ORD-04556,2023-10-12,CUS-0094,France,Europe,Fashion,Bag,437.2,5,-13.18,46.23,2.21
ORD-04557,2023-09-19,CUS-0042,Japan,APAC,Home & Furniture,Lamp,517.56,3,107.67,36.2,138.25
ORD-04558,2023-08-07,CUS-0307,Vietnam,APAC,Groceries,Fresh Produce,30.3,3,2.8,14.06,108.28
ORD-04559,2025-03-08,CUS-0183,Brazil,LATAM,Groceries,Snacks,48.51,3,4.88,-14.24,-51.93
ORD-04560,2023-01-09,CUS-0159,Brazil,LATAM,Electronics,Headphone,834.93,3,148.19,-14.24,-51.93
ORD-04561,2024-11-20,CUS-0056,United Kingdom,Europe,Electronics,Laptop,730.4,2,166.43,55.38,-3.44
ORD-04562,2024-01-30,CUS-0334,Japan,APAC,Groceries,Fresh Produce,33.62,2,10.76,36.2,138.25
ORD-04563,2024-04-18,CUS-0214,Vietnam,APAC,Fashion,Shirt,170.66,2,18.03,14.06,108.28
ORD-04564,2024-05-21,CUS-0169,United States,North America,Groceries,Snacks,122.4,5,37.77,37.09,-95.71
ORD-04565,2024-11-29,CUS-0037,Mexico,LATAM,Groceries,Snacks,16.65,1,1.65,23.63,-102.55
ORD-04566,2023-09-17,CUS-0135,South Africa,Africa,Electronics,Headphone,1648.0,4,-80.97,-30.56,22.94
ORD-04567,2024-10-07,CUS-0075,France,Europe,Fashion,Shoes,151.14,2,32.15,46.23,2.21
ORD-04568,2024-01-03,CUS-0373,United States,North America,Home & Furniture,Table,135.32,1,36.91,37.09,-95.71
ORD-04569,2025-09-23,CUS-0353,France,Europe,Groceries,Snacks,50.94,2,-4.67,46.23,2.21
ORD-04570,2023-07-18,CUS-0105,Nigeria,Africa,Electronics,Camera,3557.7,5,-151.34,9.08,8.68
ORD-04571,2024-04-18,CUS-0153,United States,North America,Home & Furniture,Chair,815.32,4,271.58,37.09,-95.71
ORD-04572,2024-02-15,CUS-0341,Singapore,APAC,Home & Furniture,Chair,334.78,2,-18.89,1.35,103.82
ORD-04573,2023-04-01,CUS-0242,Canada,North America,Fashion,Accessories,147.36,2,27.74,56.13,-106.35
ORD-04574,2023-09-07,CUS-0206,United Kingdom,Europe,Groceries,Fresh Produce,88.12,4,7.53,55.38,-3.44
ORD-04575,2023-08-25,CUS-0141,United States,North America,Fashion,Shirt,423.8,5,30.07,37.09,-95.71
ORD-04576,2024-06-23,CUS-0331,Canada,North America,Fashion,Accessories,66.75,3,14.24,56.13,-106.35
ORD-04577,2023-10-17,CUS-0236,Vietnam,APAC,Groceries,Dairy,68.73,3,2.76,14.06,108.28
ORD-04578,2023-12-15,CUS-0233,United States,North America,Electronics,Laptop,3091.0,5,182.97,37.09,-95.71
ORD-04579,2024-01-18,CUS-0159,Brazil,LATAM,Electronics,Headphone,1177.48,4,103.16,-14.24,-51.93
ORD-04580,2025-06-04,CUS-0021,United States,North America,Electronics,Laptop,483.96,1,163.36,37.09,-95.71
ORD-04581,2024-12-26,CUS-0273,Nigeria,Africa,Groceries,Dairy,74.3,5,14.84,9.08,8.68
ORD-04582,2024-12-05,CUS-0240,Singapore,APAC,Groceries,Fresh Produce,14.04,1,-1.25,1.35,103.82
ORD-04583,2023-11-30,CUS-0083,Nigeria,Africa,Fashion,Accessories,81.12,1,19.38,9.08,8.68
ORD-04584,2023-03-04,CUS-0370,Mexico,LATAM,Groceries,Dairy,48.99,3,-1.5,23.63,-102.55
ORD-04585,2023-02-05,CUS-0229,Germany,Europe,Electronics,Camera,363.34,1,-20.74,51.17,10.45
ORD-04586,2024-07-04,CUS-0307,Vietnam,APAC,Electronics,Camera,546.38,1,132.72,14.06,108.28
ORD-04587,2024-06-09,CUS-0063,Singapore,APAC,Home & Furniture,Chair,221.54,2,-20.65,1.35,103.82
ORD-04588,2025-01-03,CUS-0331,Canada,North America,Electronics,Camera,841.12,2,103.29,56.13,-106.35
ORD-04589,2025-04-21,CUS-0269,United Kingdom,Europe,Electronics,Laptop,654.7,1,97.92,55.38,-3.44
ORD-04590,2023-08-03,CUS-0096,Nigeria,Africa,Groceries,Beverage,22.8,2,4.6,9.08,8.68
ORD-04591,2025-05-22,CUS-0220,Canada,North America,Fashion,Accessories,41.26,1,13.34,56.13,-106.35
ORD-04592,2023-07-12,CUS-0279,Japan,APAC,Fashion,Bag,139.77,3,30.48,36.2,138.25
ORD-04593,2023-05-02,CUS-0108,Nigeria,Africa,Fashion,Bag,212.7,5,71.88,9.08,8.68
ORD-04594,2023-05-14,CUS-0051,United States,North America,Home & Furniture,Lamp,191.73,1,-12.27,37.09,-95.71
ORD-04595,2024-07-05,CUS-0091,Germany,Europe,Home & Furniture,Lamp,708.48,4,223.74,51.17,10.45
ORD-04596,2024-10-27,CUS-0309,Vietnam,APAC,Electronics,Laptop,1726.98,3,410.2,14.06,108.28
ORD-04597,2023-06-29,CUS-0040,South Africa,Africa,Groceries,Dairy,76.45,5,-6.38,-30.56,22.94
ORD-04598,2023-05-29,CUS-0123,Japan,APAC,Home & Furniture,Table,158.49,3,32.13,36.2,138.25
ORD-04599,2023-11-18,CUS-0276,South Africa,Africa,Electronics,Phone,1740.04,4,599.66,-30.56,22.94
ORD-04600,2024-08-24,CUS-0007,United States,North America,Fashion,Shirt,59.95,1,-0.79,37.09,-95.71
ORD-04601,2023-09-15,CUS-0164,Germany,Europe,Electronics,Headphone,2119.36,4,718.91,51.17,10.45
ORD-04602,2023-03-28,CUS-0090,France,Europe,Home & Furniture,Table,136.41,1,-9.78,46.23,2.21
ORD-04603,2024-12-30,CUS-0117,France,Europe,Groceries,Fresh Produce,81.8,4,10.2,46.23,2.21
ORD-04604,2023-11-24,CUS-0195,Germany,Europe,Groceries,Beverage,5.0,1,1.22,51.17,10.45
ORD-04605,2025-02-18,CUS-0295,United Kingdom,Europe,Electronics,Phone,149.1,1,30.35,55.38,-3.44
ORD-04606,2024-01-10,CUS-0291,France,Europe,Home & Furniture,Storage,214.58,1,41.32,46.23,2.21
ORD-04607,2024-05-26,CUS-0398,Japan,APAC,Electronics,Camera,586.76,2,73.7,36.2,138.25
ORD-04608,2024-08-18,CUS-0337,United Kingdom,Europe,Home & Furniture,Lamp,531.96,3,120.78,55.38,-3.44
ORD-04609,2024-04-28,CUS-0327,Mexico,LATAM,Home & Furniture,Storage,375.6,4,43.91,23.63,-102.55
ORD-04610,2025-07-31,CUS-0315,United Kingdom,Europe,Groceries,Beverage,53.56,4,16.03,55.38,-3.44
ORD-04611,2024-06-13,CUS-0167,Nigeria,Africa,Home & Furniture,Table,87.54,3,2.46,9.08,8.68
ORD-04612,2025-03-14,CUS-0198,Germany,Europe,Home & Furniture,Chair,442.66,2,74.24,51.17,10.45
ORD-04613,2023-05-05,CUS-0182,Singapore,APAC,Home & Furniture,Storage,471.45,3,50.64,1.35,103.82
ORD-04614,2024-01-23,CUS-0268,Vietnam,APAC,Electronics,Headphone,1409.85,3,363.32,14.06,108.28
ORD-04615,2024-06-14,CUS-0336,Japan,APAC,Home & Furniture,Storage,508.98,2,131.44,36.2,138.25
ORD-04616,2023-10-10,CUS-0221,France,Europe,Fashion,Shirt,293.95,5,15.39,46.23,2.21
ORD-04617,2024-01-12,CUS-0255,Germany,Europe,Groceries,Snacks,67.85,5,19.66,51.17,10.45
ORD-04618,2023-03-28,CUS-0146,Mexico,LATAM,Electronics,Laptop,2210.8,4,-23.14,23.63,-102.55
ORD-04619,2023-01-27,CUS-0364,Canada,North America,Electronics,Camera,2272.95,5,-171.43,56.13,-106.35
ORD-04620,2025-02-13,CUS-0157,Mexico,LATAM,Groceries,Beverage,57.64,4,4.89,23.63,-102.55
ORD-04621,2023-01-05,CUS-0367,Japan,APAC,Fashion,Accessories,141.05,5,26.73,36.2,138.25
ORD-04622,2025-01-26,CUS-0129,Brazil,LATAM,Fashion,Shirt,69.04,1,17.51,-14.24,-51.93
ORD-04623,2024-06-01,CUS-0312,United States,North America,Fashion,Accessories,190.46,2,56.86,37.09,-95.71
ORD-04624,2024-11-22,CUS-0063,Singapore,APAC,Groceries,Beverage,42.12,4,13.48,1.35,103.82
ORD-04625,2024-05-11,CUS-0326,India,APAC,Home & Furniture,Table,152.42,2,8.96,20.59,78.96
ORD-04626,2023-06-05,CUS-0073,India,APAC,Electronics,Headphone,1200.06,3,398.01,20.59,78.96
ORD-04627,2024-04-16,CUS-0203,United Kingdom,Europe,Fashion,Bag,127.42,2,38.62,55.38,-3.44
ORD-04628,2023-04-08,CUS-0052,United Kingdom,Europe,Groceries,Dairy,38.43,3,4.58,55.38,-3.44
ORD-04629,2023-12-17,CUS-0050,Germany,Europe,Fashion,Bag,370.12,4,40.18,51.17,10.45
ORD-04630,2024-09-13,CUS-0165,Vietnam,APAC,Groceries,Snacks,40.58,2,4.12,14.06,108.28
ORD-04631,2025-01-18,CUS-0031,Brazil,LATAM,Groceries,Beverage,67.3,5,-0.58,-14.24,-51.93
ORD-04632,2025-02-24,CUS-0357,Vietnam,APAC,Fashion,Bag,65.04,1,-1.96,14.06,108.28
ORD-04633,2023-03-20,CUS-0275,India,APAC,Home & Furniture,Table,152.76,1,-13.56,20.59,78.96
ORD-04634,2023-08-22,CUS-0001,Germany,Europe,Fashion,Shoes,141.45,5,3.7,51.17,10.45
ORD-04635,2025-04-11,CUS-0224,Vietnam,APAC,Fashion,Bag,403.11,3,78.37,14.06,108.28
ORD-04636,2023-07-02,CUS-0271,Mexico,LATAM,Home & Furniture,Storage,563.1,5,128.93,23.63,-102.55
ORD-04637,2024-09-30,CUS-0280,Brazil,LATAM,Groceries,Fresh Produce,76.95,3,-2.83,-14.24,-51.93
ORD-04638,2025-03-19,CUS-0193,Mexico,LATAM,Fashion,Accessories,278.48,2,88.84,23.63,-102.55
ORD-04639,2024-10-25,CUS-0008,Germany,Europe,Fashion,Bag,77.85,3,15.95,51.17,10.45
ORD-04640,2023-06-21,CUS-0068,South Africa,Africa,Groceries,Snacks,9.88,1,-0.27,-30.56,22.94
ORD-04641,2024-10-25,CUS-0287,Vietnam,APAC,Home & Furniture,Storage,454.48,4,-41.94,14.06,108.28
ORD-04642,2024-04-11,CUS-0174,Nigeria,Africa,Fashion,Bag,121.68,4,1.03,9.08,8.68
ORD-04643,2023-04-18,CUS-0032,Canada,North America,Electronics,Phone,1167.24,2,-81.02,56.13,-106.35
ORD-04644,2024-05-28,CUS-0101,United Kingdom,Europe,Home & Furniture,Storage,673.2,3,199.97,55.38,-3.44
ORD-04645,2023-11-10,CUS-0232,Vietnam,APAC,Electronics,Camera,1846.76,4,316.97,14.06,108.28
ORD-04646,2025-04-07,CUS-0197,United Kingdom,Europe,Home & Furniture,Storage,706.92,3,137.93,55.38,-3.44
ORD-04647,2023-06-21,CUS-0161,South Africa,Africa,Groceries,Beverage,18.28,1,-1.76,-30.56,22.94
ORD-04648,2024-09-21,CUS-0136,Singapore,APAC,Home & Furniture,Table,602.46,3,204.03,1.35,103.82
ORD-04649,2024-06-27,CUS-0215,Japan,APAC,Home & Furniture,Table,247.61,1,70.67,36.2,138.25
ORD-04650,2025-07-31,CUS-0210,France,Europe,Home & Furniture,Storage,587.9,5,-26.51,46.23,2.21
ORD-04651,2024-05-19,CUS-0250,South Africa,Africa,Home & Furniture,Storage,364.14,3,9.45,-30.56,22.94
ORD-04652,2023-06-17,CUS-0252,Canada,North America,Fashion,Accessories,248.6,4,75.65,56.13,-106.35
ORD-04653,2023-04-28,CUS-0138,Germany,Europe,Electronics,Laptop,1458.69,3,117.6,51.17,10.45
ORD-04654,2024-02-12,CUS-0241,South Africa,Africa,Electronics,Headphone,2656.05,5,-197.85,-30.56,22.94
ORD-04655,2024-08-20,CUS-0242,Canada,North America,Fashion,Shoes,94.9,2,6.02,56.13,-106.35
ORD-04656,2023-12-30,CUS-0193,Mexico,LATAM,Electronics,Headphone,3057.15,5,645.46,23.63,-102.55
ORD-04657,2024-09-25,CUS-0190,South Africa,Africa,Home & Furniture,Chair,1061.2,5,23.18,-30.56,22.94
ORD-04658,2023-10-13,CUS-0255,Germany,Europe,Groceries,Fresh Produce,78.05,5,-1.01,51.17,10.45
ORD-04659,2024-11-30,CUS-0149,Japan,APAC,Fashion,Shirt,74.51,1,19.0,36.2,138.25
ORD-04660,2023-11-27,CUS-0180,Canada,North America,Groceries,Snacks,81.72,4,14.33,56.13,-106.35
ORD-04661,2024-11-08,CUS-0030,South Africa,Africa,Fashion,Shirt,379.1,5,107.93,-30.56,22.94
ORD-04662,2025-05-04,CUS-0127,Brazil,LATAM,Home & Furniture,Lamp,445.6,5,10.41,-14.24,-51.93
ORD-04663,2025-05-10,CUS-0311,United States,North America,Fashion,Bag,176.04,3,5.5,37.09,-95.71
ORD-04664,2024-06-23,CUS-0034,South Africa,Africa,Groceries,Beverage,13.12,2,0.91,-30.56,22.94
ORD-04665,2025-01-18,CUS-0354,Germany,Europe,Groceries,Beverage,78.72,4,-1.3,51.17,10.45
ORD-04666,2023-02-10,CUS-0217,South Africa,Africa,Groceries,Beverage,47.07,3,-2.1,-30.56,22.94
ORD-04667,2025-06-16,CUS-0267,Mexico,LATAM,Home & Furniture,Storage,287.95,1,84.11,23.63,-102.55
ORD-04668,2023-08-13,CUS-0093,United Kingdom,Europe,Electronics,Headphone,1621.0,4,40.82,55.38,-3.44
ORD-04669,2024-09-23,CUS-0220,Canada,North America,Groceries,Dairy,46.5,2,5.4,56.13,-106.35
ORD-04670,2023-02-16,CUS-0220,Canada,North America,Home & Furniture,Chair,149.5,1,48.34,56.13,-106.35
ORD-04671,2025-03-06,CUS-0173,Mexico,LATAM,Fashion,Shoes,320.0,5,-29.49,23.63,-102.55
ORD-04672,2024-11-16,CUS-0035,United Kingdom,Europe,Electronics,Laptop,1513.83,3,33.07,55.38,-3.44
ORD-04673,2023-08-07,CUS-0301,Germany,Europe,Electronics,Phone,1709.6,4,588.8,51.17,10.45
ORD-04674,2025-04-10,CUS-0329,France,Europe,Groceries,Dairy,61.17,3,5.38,46.23,2.21
ORD-04675,2024-12-23,CUS-0109,Vietnam,APAC,Groceries,Snacks,15.33,1,1.15,14.06,108.28
ORD-04676,2023-03-01,CUS-0265,Canada,North America,Fashion,Shoes,226.3,5,-20.63,56.13,-106.35
ORD-04677,2023-12-04,CUS-0159,Brazil,LATAM,Groceries,Fresh Produce,10.0,2,1.75,-14.24,-51.93
ORD-04678,2023-04-25,CUS-0383,Vietnam,APAC,Electronics,Phone,1173.15,3,319.04,14.06,108.28
ORD-04679,2024-11-07,CUS-0332,France,Europe,Groceries,Beverage,32.84,2,1.09,46.23,2.21
ORD-04680,2024-08-08,CUS-0199,Vietnam,APAC,Fashion,Accessories,210.36,3,-14.09,14.06,108.28
ORD-04681,2024-07-22,CUS-0101,United Kingdom,Europe,Electronics,Laptop,1407.48,4,-32.18,55.38,-3.44
ORD-04682,2023-08-13,CUS-0386,South Africa,Africa,Groceries,Beverage,28.74,2,6.86,-30.56,22.94
ORD-04683,2023-10-23,CUS-0204,India,APAC,Home & Furniture,Table,297.92,2,19.27,20.59,78.96
ORD-04684,2024-03-24,CUS-0396,Vietnam,APAC,Groceries,Dairy,18.18,3,4.0,14.06,108.28
ORD-04685,2024-02-09,CUS-0268,Vietnam,APAC,Electronics,Phone,62.9,1,11.36,14.06,108.28
ORD-04686,2024-10-11,CUS-0338,Nigeria,Africa,Fashion,Accessories,215.88,3,-7.2,9.08,8.68
ORD-04687,2024-05-22,CUS-0306,South Africa,Africa,Groceries,Fresh Produce,32.48,4,-1.87,-30.56,22.94
ORD-04688,2024-05-16,CUS-0336,Japan,APAC,Home & Furniture,Chair,116.79,3,9.7,36.2,138.25
